model,mileage,vol_engine,fuel,price(usd)
a3,99000,1798,2,15475.0
seria-3,308236,1951,1,787.5
focus,245680,1596,2,5925.0
a3,139000,1984,2,9724.75
fabia,180000,1198,2,1800.0
megane,185943,1461,1,12499.5
octavia,89748,1798,2,8250.0
a4,99000,1984,2,16250.0
focus,113245,1499,2,13725.0
astra,140000,1364,2,7350.0
seria-3,201000,1995,2,4500.0
seria-5,256000,1995,1,9950.0
qashqai,160000,1461,1,8200.0
corsa,183103,1398,2,4250.0
astra,242545,1686,1,5850.0
i30,214000,1582,1,5999.75
a3,188130,1595,2,8499.75
passat,218000,1968,1,10700.0
a3,235000,1968,1,7475.0
insignia,210000,1956,1,4875.0
seria-1,320000,1995,1,5000.0
seria-1,168000,1599,2,4725.0
sportage,118700,1975,2,5975.0
corsa,245951,1200,2,3225.0
seria-3,192061,1995,1,16975.0
corsa,148000,1598,2,4975.0
a4,116000,1984,2,4747.5
qashqai,185000,1461,1,5625.0
megane,147750,1461,1,7975.0
megane,210000,1998,2,6225.0
astra,183000,1598,2,3175.0
astra,240000,1598,2,5450.0
golf,108000,1390,2,3100.0
c-klasa,182500,2143,1,9875.0
a4,200000,1968,1,17000.0
e-klasa,285351,2148,1,5500.0
golf,116277,1598,1,15975.0
golf,199000,1968,1,14724.75
i30,58117,1353,2,21475.0
clio,9000,1461,1,12475.0
a6,186100,1984,2,14725.0
clio,102000,1197,2,11375.0
focus,170000,1596,2,1725.0
a4,115263,1984,2,29975.0
mondeo,220350,1596,2,6749.75
golf,215000,1595,2,1124.75
ceed,43000,1368,2,10725.0
i30,135000,1396,2,4675.0
leon,85000,1968,1,12475.0
e-klasa,277000,2143,1,4249.75
astra,97100,1399,2,13975.0
insignia,286000,1956,1,7475.0
megane,215000,1600,2,4749.75
passat,135400,1598,1,16249.75
a4,199000,1968,1,13475.0
leon,222500,1798,2,12375.0
leon,33021,1390,2,16750.0
astra,128000,1400,2,8225.0
octavia,98615,1798,2,16000.0
octavia,253458,1968,1,4625.0
c-klasa,47512,1595,2,29000.0
astra,114082,1598,2,9475.0
a3,241000,1968,1,6975.0
passat,217777,1968,1,9375.0
clio,116000,1149,2,4475.0
passat,259000,1968,1,15500.0
mondeo,182104,1753,1,4975.0
a4,123691,1968,1,9000.0
seria-3,280000,2497,0,6375.0
octavia,6896,1968,1,23250.0
qashqai,115500,1997,2,10725.0
seria-5,89900,1995,1,23125.0
a4,260000,1968,1,9975.0
sportage,98000,1998,0,12475.0
a3,203000,1400,2,7475.0
seria-3,199999,1995,2,4874.75
i30,142000,1591,2,9425.0
qashqai,99000,1598,2,9749.75
a4,323232,1896,1,3125.0
megane,72700,1598,2,14225.0
fiesta,144729,1242,2,6875.0
mondeo,240000,1998,1,1499.75
i30,172000,1582,1,3925.0
passat,32000,1968,1,36000.0
astra,208135,1598,1,11475.0
a6,233000,1968,1,20750.0
a4,37000,1395,2,19450.0
seria-3,289340,1995,1,5225.0
insignia,223000,1956,1,11225.0
seria-5,131300,1995,1,16625.0
octavia,97021,1395,2,14975.0
octavia,161000,1798,2,5725.0
qashqai,161458,1598,2,10225.0
passat,200300,1781,2,3225.0
fabia,107000,1422,1,8750.0
astra,49400,1399,2,16725.0
ceed,38973,1368,2,15375.0
passat,232400,1968,1,3725.0
focus,132000,1498,2,13425.0
passat,200626,1968,1,18500.0
a4,204000,1781,2,4225.0
passat,88650,1395,2,19975.0
mondeo,276000,1498,1,9725.0
i30,206058,1396,0,4675.0
mondeo,128000,1999,2,5450.0
a3,131000,1395,2,18475.0
a4,154000,1984,2,10500.0
seria-5,218120,1991,2,2750.0
ceed,108466,1582,1,14975.0
focus,181000,1560,1,5225.0
astra,85000,1364,2,12487.5
golf,177624,1984,2,3737.5
megane,5,1300,2,22950.0
astra,117028,1598,1,12225.0
fabia,118500,1390,2,6450.0
ceed,251000,1991,1,2825.0
astra,141000,1364,2,4150.0
a4,214200,1781,2,8625.0
seria-5,65133,1997,2,22475.0
c-klasa,172000,1598,1,14975.0
astra,204000,1598,2,2225.0
seria-1,143890,1995,1,10725.0
seria-3,200000,2494,2,4125.0
fiesta,14648,1084,2,6487.5
fabia,60616,1198,2,6125.0
seria-3,278000,1995,1,3375.0
focus,270000,1991,2,1112.5
fiesta,60000,1560,1,6000.0
focus,213750,1498,1,8175.0
insignia,139000,1598,1,18925.0
a6,179000,1984,2,15150.0
a4,256000,1968,1,4475.0
qashqai,113900,1197,2,14450.0
a4,208129,1968,1,12475.0
focus,210254,1560,1,5125.0
astra,165000,1364,2,6200.0
a4,333000,1896,1,3725.0
astra,78000,1598,1,13125.0
golf,198000,1968,1,5225.0
a3,39545,1498,2,22249.75
leon,60000,1197,2,11475.0
seria-3,168242,1995,1,12975.0
seria-3,145548,1995,1,14975.0
clio,26475,898,2,13475.0
clio,137000,1149,2,9999.75
a6,145000,1968,1,26137.5
astra,160000,1364,2,6975.0
a4,268000,1968,1,8225.0
octavia,204300,1598,1,5975.0
i30,155000,1396,2,4375.0
clio,130854,1149,2,2325.0
focus,211900,1596,2,3475.0
i30,69138,1396,2,8975.0
mondeo,184000,1499,0,14499.75
i30,116000,1396,2,8225.0
octavia,145368,1968,1,18725.0
a4,230000,1781,2,4249.75
octavia,74120,999,2,13125.0
octavia,262000,1968,1,3225.0
seria-5,169000,1995,1,22499.75
focus,169677,1796,2,875.0
a3,197800,1968,1,8475.0
megane,233937,1461,1,5000.0
a3,172500,1598,1,6225.0
focus,161094,1498,1,10275.0
megane,210000,1598,2,874.75
a6,209400,1968,1,13837.5
fiesta,195000,1242,2,3975.0
mondeo,188500,1999,2,4975.0
astra,45647,1399,2,15475.0
astra,147810,1598,2,7475.0
fabia,170000,1198,2,4225.0
astra,164498,1598,2,3624.75
clio,196700,1461,1,5600.0
seria-5,293000,1995,1,6125.0
focus,190000,1596,2,3225.0
seria-3,269000,1995,2,6749.75
passat,94527,1968,1,25750.0
octavia,34971,1798,2,17500.0
astra,246000,1956,1,5875.0
c-klasa,183000,1796,2,2475.0
insignia,96000,1598,2,8700.0
focus,185000,1560,1,5750.0
leon,120497,1598,1,14975.0
focus,199111,1560,1,1975.0
clio,48626,1461,1,10147.5
fabia,204400,999,0,8225.0
corsa,178256,1229,2,3975.0
clio,23201,898,2,13475.0
focus,204000,1798,2,4225.0
mondeo,260000,1753,1,4225.0
seria-3,89900,1995,1,24975.0
seria-5,125000,1997,2,18475.0
clio,122000,1390,2,3749.25
octavia,210000,1598,1,9475.0
golf,150000,1390,2,5650.0
focus,191000,1600,1,3975.0
clio,53622,898,2,10475.0
astra,107444,1399,2,10625.0
octavia,5,999,2,26625.0
fabia,159000,1198,2,3499.75
passat,131000,1390,2,9997.5
sportage,208000,1975,2,5625.0
astra,195000,1598,2,7499.75
mondeo,176000,1999,2,7225.0
a4,121700,2000,1,31225.0
passat,163246,1984,2,12925.0
clio,129254,1149,2,1225.0
golf,139000,1390,2,1250.0
mondeo,179749,1997,1,7475.0
e-klasa,172686,1991,2,18225.0
c-klasa,112000,1595,2,24500.0
sportage,186100,1975,2,6700.0
c-klasa,26070,1598,1,34250.0
a6,280000,2400,2,2475.0
a4,127986,1798,2,7500.0
seria-3,258000,1995,1,2675.0
sportage,79000,1998,2,11975.0
passat,152000,1968,1,20475.0
seria-1,215000,1995,1,8225.0
clio,93000,1149,2,8475.0
i30,130000,1396,2,8375.0
qashqai,240000,1461,1,5975.0
astra,138000,1910,1,3425.0
insignia,11065,1995,1,34975.0
qashqai,10000,1332,2,24225.0
e-klasa,99100,1991,2,36175.0
megane,141000,1598,2,5475.0
seria-3,84420,1499,2,17500.0
seria-1,176000,1596,2,4175.0
qashqai,117596,1997,2,8500.0
focus,30000,1498,1,18875.0
corsa,168147,1229,2,3500.0
seria-3,200000,1995,1,11500.0
ceed,12900,1580,2,31225.0
seria-5,279800,1995,1,5600.0
astra,8355,1496,1,23975.0
sportage,218693,1975,2,5975.0
a4,318000,1968,1,4225.0
seria-5,76000,1995,1,33225.0
passat,150467,1395,2,18200.0
a4,246844,1968,1,9747.5
golf,43584,1395,2,17225.0
octavia,138753,1968,1,20475.0
seria-5,133500,1995,1,32700.0
fabia,14700,999,2,13225.0
a4,166000,1968,1,4475.0
mondeo,141650,1997,1,14925.0
passat,260298,1896,1,1875.0
c-klasa,54186,1598,1,27306.0
fabia,147000,1198,2,1925.0
a4,208400,1968,1,9975.0
clio,170000,1149,2,2225.0
astra,111600,1364,2,8225.0
astra,197448,1364,2,6125.0
insignia,215000,1956,1,9975.0
astra,65000,1598,2,2475.0
a6,191000,2393,2,2975.0
mondeo,204000,1999,2,2375.0
seria-3,175000,1995,2,4725.0
a3,228000,1968,1,8975.0
megane,263000,1870,1,4750.0
octavia,285000,1984,2,1975.0
seria-3,90000,1995,1,12250.0
golf,72124,1395,2,17475.0
octavia,130645,1968,1,16800.0
octavia,140000,1595,2,3725.0
qashqai,56000,1332,2,19225.0
clio,219500,1149,2,3487.5
seria-1,124235,1596,2,3850.0
insignia,199000,1956,1,5225.0
a6,227250,1968,1,14247.5
seria-3,202000,1995,2,4675.0
passat,232400,1968,1,17220.0
seria-3,187000,1995,1,7975.0
a4,284385,1781,2,4725.0
passat,121430,1968,1,19975.0
passat,95173,1390,2,19975.0
clio,130000,1461,1,7475.0
corsa,150000,1398,2,5725.0
mondeo,50298,1997,1,26225.0
a3,222000,1598,1,9975.0
fabia,160000,999,0,10475.0
c-klasa,199000,1796,2,4725.0
seria-3,64153,1499,2,24975.0
seria-5,220000,2171,2,3975.0
i30,166628,1396,1,9474.75
seria-5,145000,1995,1,34000.0
seria-3,174000,1995,2,4325.0
seria-1,218000,1995,1,5975.0
ceed,5,1482,2,20830.75
a3,92000,1390,2,8875.0
astra,122931,1598,2,7375.0
mondeo,275000,1997,1,3850.0
a3,201000,1896,1,3625.0
megane,102000,1598,2,1875.0
a4,243561,1984,2,4975.0
insignia,228000,1956,1,10725.0
mondeo,253000,1997,1,4475.0
seria-5,160985,1995,1,20000.0
sportage,106000,1591,2,14975.0
a3,162000,1390,2,6000.0
clio,7820,898,2,10375.0
focus,101000,999,2,9725.0
seria-5,285000,2171,0,2375.0
seria-1,120000,1995,1,4475.0
seria-3,181000,1995,1,23225.0
golf,230000,1984,2,2725.0
a4,214000,1968,1,7750.0
fiesta,177000,1388,2,999.75
a3,248000,1984,2,6450.0
golf,182000,1390,2,1300.0
astra,77000,999,2,9975.0
a3,128000,1600,2,1874.75
mondeo,310000,1997,1,3249.75
focus,233000,1997,1,6375.0
corsa,9727,1199,2,16750.0
octavia,97190,1395,2,18725.0
passat,122301,1798,2,25725.0
passat,31045,1968,1,32475.0
i30,189000,1591,0,4575.0
qashqai,9500,1332,2,29625.0
ceed,44250,1353,2,16225.0
focus,267000,1560,1,2225.0
fabia,124952,1422,1,9975.0
seria-5,329000,1995,1,9975.0
octavia,229000,2000,1,14475.0
qashqai,42132,1197,2,18250.0
i30,135000,1396,2,9375.0
e-klasa,181000,2199,2,7475.0
a3,222000,1390,2,4375.0
corsa,199301,1364,2,2999.75
megane,255000,1870,1,2499.75
fiesta,205000,1242,2,4725.0
fabia,190255,1198,2,4225.0
i30,1,1498,2,18507.0
fabia,270355,1390,2,1225.0
golf,180000,1390,2,4225.0
qashqai,97594,1598,1,14875.0
golf,200000,1395,2,4725.0
octavia,225000,1984,2,1225.0
seria-5,287000,1995,1,13000.0
seria-5,257000,1995,1,12250.0
megane,215000,1598,2,4250.0
golf,295000,1390,2,3475.0
seria-5,174994,1995,1,33725.0
seria-1,59600,1499,2,18475.0
seria-1,165000,1600,2,4975.0
a6,130000,1968,1,9975.0
a6,243000,1984,2,4725.0
golf,9000,1498,2,19975.0
passat,80363,1968,1,22449.75
astra,175000,1598,1,11225.0
ceed,37000,1368,2,14499.75
ceed,66800,1598,1,12975.0
insignia,110730,1598,2,7750.0
c-klasa,267000,2148,1,2472.0
a4,206000,1595,2,4725.0
fiesta,83600,1242,2,4975.0
a4,197000,1781,2,4225.0
insignia,195000,1956,1,5725.0
astra,205000,1598,1,8975.0
a4,142000,1984,2,2975.0
fabia,127079,1197,2,9975.0
seria-3,243102,1995,1,7975.0
leon,62002,1498,2,18975.0
octavia,60253,1390,2,9212.5
a4,23821,1968,1,29489.25
passat,335300,1896,1,3975.0
mondeo,160000,1999,2,8999.75
astra,183500,1998,2,2725.0
golf,218000,1390,2,1687.5
octavia,56200,1395,2,18225.0
passat,11107,1498,2,25625.0
leon,146000,1400,2,2225.0
sportage,42309,1591,2,17725.0
corsa,5,1199,2,19225.0
astra,115000,1686,1,4300.0
seria-3,282814,1995,1,2225.0
a6,198000,1984,2,7400.0
astra,270000,1686,1,4875.0
c-klasa,237000,1796,2,3500.0
golf,80500,1598,1,11475.0
astra,178000,1248,1,5375.0
a4,188215,1984,2,6725.0
c-klasa,168000,1598,1,19497.5
octavia,59670,1798,2,18725.0
qashqai,180000,1997,0,9175.0
focus,137000,998,2,8475.0
c-klasa,244692,1796,2,2400.0
seria-3,97600,1995,1,34975.0
octavia,150000,1598,1,18725.0
a3,230000,1968,1,7750.0
seria-3,178000,1995,1,20475.0
megane,189536,1461,1,4975.0
qashqai,214324,1598,2,8225.0
corsa,65499,1229,2,7725.0
seria-1,73000,1995,1,8725.0
passat,236000,1968,1,8000.0
sportage,65220,1591,2,14250.0
c-klasa,59000,1796,2,16250.0
a4,167500,1968,1,6875.0
golf,307000,1896,1,2975.0
astra,104743,1364,0,10875.0
astra,151338,1686,1,6875.0
seria-3,57170,1995,1,29075.0
passat,287000,1968,1,3975.0
corsa,16015,1199,2,16225.0
astra,94012,1399,2,18725.0
golf,32300,1498,2,27500.0
sportage,21040,1591,2,24975.0
seria-5,176000,1995,1,29975.0
golf,104000,1400,2,10750.0
golf,189000,1595,2,6200.0
astra,224000,1248,1,4625.0
seria-1,185000,1995,1,4725.0
fiesta,298700,1399,1,1225.0
qashqai,61487,1461,1,23950.0
golf,15000,1498,2,23975.0
seria-3,31700,1995,1,27225.0
fabia,72000,999,0,13000.0
c-klasa,61000,1991,2,37250.0
fabia,149000,1197,2,4475.0
golf,201400,1598,1,5975.0
astra,18100,1598,2,14625.0
astra,255000,1598,2,2624.75
seria-1,187000,2000,2,5900.0
e-klasa,175000,1991,2,20750.0
sportage,190667,1995,1,9000.0
focus,226493,1560,1,5125.0
insignia,93500,1598,2,12475.0
passat,300000,1968,1,4075.0
fiesta,192000,1399,1,1350.0
octavia,162000,1598,1,11725.0
fabia,312000,1896,1,3375.0
a3,188000,1595,2,3875.0
corsa,5,1199,2,19325.0
mondeo,204500,1999,0,5225.0
octavia,173000,1968,1,4222.5
fabia,5,999,2,14775.0
passat,156900,1395,2,15975.0
passat,320000,1968,1,15625.0
qashqai,53500,1749,1,28975.0
sportage,192424,1685,1,11475.0
a4,225200,1798,2,8225.0
seria-1,181200,1995,1,9650.0
seria-3,192000,1995,1,19625.0
corsa,140426,998,2,3225.0
a4,216000,1798,2,7375.0
leon,208351,1595,2,1600.0
golf,145300,1781,2,3750.0
passat,248000,1968,1,10975.0
a3,213000,1968,1,3325.0
a4,225303,1968,1,9375.0
sportage,42127,1591,2,22225.0
octavia,125000,1896,1,2075.0
i30,33000,1498,2,16225.0
seria-3,240943,1998,1,16225.0
seria-3,89700,1995,2,16475.0
passat,291000,1781,2,775.0
ceed,14526,998,2,16725.0
a4,95590,1984,2,30750.0
passat,220000,1968,1,16725.0
astra,85133,1364,2,8300.0
megane,14700,1461,1,18750.0
i30,56684,1368,2,17725.0
insignia,144000,1956,1,19225.0
mondeo,271685,1753,1,4250.0
insignia,160700,1998,2,7475.0
fabia,35232,999,2,10225.0
clio,42400,898,2,11450.0
a3,178000,1600,2,2725.0
astra,166400,1598,2,2975.0
passat,268000,1896,1,1550.0
golf,227000,1896,1,1725.0
corsa,170571,1229,2,3875.0
seria-1,175800,1596,2,3975.0
corsa,223000,1199,0,1425.0
golf,146420,1968,1,19975.0
i30,226000,1396,2,4725.0
seria-1,213121,1995,1,5725.0
a3,246333,1984,2,2125.0
octavia,275000,1896,1,4000.0
c-klasa,75000,1991,2,32475.0
ceed,126400,1396,2,5675.0
insignia,77309,1490,2,21225.0
a3,234132,1968,1,5725.0
megane,139000,1870,1,7225.0
astra,223000,1598,2,5225.0
a4,199000,1968,1,19475.0
corsa,196000,1229,2,4475.0
seria-5,212000,1997,2,14500.0
astra,226000,1910,1,3225.0
seria-3,278580,1796,0,1625.0
mondeo,159000,1997,1,29975.0
seria-1,200000,1995,1,9700.0
octavia,3,1498,2,27907.75
seria-3,127000,1995,1,18475.0
a3,287000,1984,2,1875.0
ceed,173200,1582,1,8975.0
golf,215000,1595,2,4475.0
ceed,115716,1582,1,13225.0
passat,304000,1968,1,7375.0
passat,95000,1968,1,31250.0
seria-3,152000,1997,2,14999.75
ceed,132293,1396,1,11997.5
a6,250820,2393,2,5749.75
insignia,51000,1998,2,14499.75
focus,183000,1596,2,4625.0
fiesta,27120,999,2,15750.0
astra,137552,1598,2,2475.0
a4,269552,1968,1,6624.75
seria-3,193000,1995,1,14975.0
qashqai,5,1332,2,24425.0
golf,227300,1968,1,5475.0
focus,198000,1388,2,2475.0
focus,297000,1596,2,4000.0
qashqai,175605,1598,1,9625.0
astra,27005,1399,2,15975.0
mondeo,216000,1560,1,6475.0
astra,320360,1686,1,1950.0
seria-1,273270,1995,1,6475.0
a6,291700,2393,0,4725.0
c-klasa,213000,2143,1,13725.0
octavia,107000,1968,1,14999.75
astra,245000,1686,1,1975.0
a4,176097,1984,2,5475.0
passat,132000,1968,1,19999.75
focus,172016,1560,1,6725.0
golf,185000,1390,2,6225.0
golf,75600,1598,1,15974.75
qashqai,120388,1618,2,20475.0
octavia,60990,1395,2,17449.75
focus,79414,1498,1,13225.0
astra,174000,1598,2,6150.0
insignia,32000,1490,2,22724.25
insignia,76034,1956,1,15500.0
corsa,156000,1229,0,4999.75
astra,187000,1598,1,8125.0
qashqai,114000,1600,1,3950.0
insignia,193000,1598,1,10475.0
clio,160000,1461,1,4450.0
golf,137080,1390,2,5750.0
a6,148200,1968,1,24975.0
sportage,116610,1591,2,13225.0
a3,235000,1984,2,4475.0
passat,141420,1395,2,18225.0
insignia,116369,1956,1,12975.0
octavia,64110,1968,1,24499.75
a3,135000,1595,2,3375.0
focus,139255,1498,1,11225.0
seria-5,261169,2497,0,6475.0
megane,202000,1461,1,4625.0
ceed,29552,1368,2,15725.0
fiesta,83000,1299,2,2475.0
qashqai,88115,1197,2,16475.0
octavia,34734,1498,2,19975.0
a6,220000,1968,1,17475.0
clio,160648,1461,1,9000.0
fabia,110000,999,0,8000.0
qashqai,198000,1997,2,7249.75
golf,309983,1595,0,975.0
corsa,79634,1229,2,5875.0
fabia,217764,999,0,6725.0
seria-3,36710,1995,1,29775.0
golf,1,1498,2,26407.5
astra,8350,1199,2,23725.0
corsa,255000,1598,2,6500.0
qashqai,123000,1500,1,14475.0
seria-1,106458,1496,1,12499.75
seria-3,188000,1995,2,3975.0
mondeo,250600,1997,1,3975.0
clio,98000,1149,2,4975.0
octavia,74683,1395,2,20975.0
passat,133706,1390,2,10975.0
mondeo,110000,1997,1,16250.0
focus,179000,1560,1,5950.0
corsa,82100,1364,2,8975.0
focus,160000,998,2,6725.0
e-klasa,207000,2143,1,19750.0
clio,4343,999,2,16975.0
megane,136200,1598,2,5200.0
octavia,74470,1968,1,19975.0
mondeo,315000,1753,1,3725.0
a3,229668,1390,2,5975.0
seria-5,270000,1995,1,6499.75
octavia,167000,1598,1,9725.0
megane,98000,1197,2,7725.0
leon,298000,1896,1,2800.0
qashqai,3,1332,2,33762.5
octavia,248000,1197,2,6487.5
astra,40000,999,2,7200.0
seria-1,218000,1995,2,4475.0
seria-5,141400,1995,1,11650.0
c-klasa,35000,1595,2,26250.0
focus,24980,1498,2,26250.0
seria-3,175000,1995,1,7250.0
focus,120000,1999,2,5125.0
passat,333220,1968,1,3400.0
astra,247319,1686,1,4425.0
seria-5,65900,1995,1,30625.0
mondeo,204513,1560,1,6475.0
seria-5,148456,1995,1,37475.0
passat,134000,1598,2,4375.0
seria-3,22687,1499,2,24374.5
leon,108108,1598,1,11725.0
ceed,90000,1591,2,10200.0
leon,109321,1598,1,17475.0
corsa,109835,1398,2,6625.0
a6,250000,1968,1,12725.0
seria-3,146082,1995,1,15475.0
ceed,65400,1582,1,12475.0
golf,101788,1598,1,16225.0
astra,78000,1400,2,14475.0
i30,51874,1368,2,17225.0
a3,271835,1968,1,4999.75
fabia,43563,999,2,12975.0
mondeo,196221,1997,1,6575.0
a4,260000,1896,1,2150.0
c-klasa,236000,2200,1,3725.0
passat,330000,2771,2,2075.0
mondeo,225065,1997,1,5725.0
fiesta,106000,1084,2,9975.0
corsa,228000,1248,1,4475.0
golf,178380,1595,2,5650.0
seria-3,243000,1995,1,5225.0
a3,210000,1595,2,4950.0
a4,210000,1968,1,8000.0
corsa,20,1199,2,13725.0
octavia,127501,1598,1,19125.0
fabia,49633,999,0,14475.0
megane,292000,1598,1,6975.0
mondeo,278900,1998,1,1375.0
seria-3,232000,1995,1,6175.0
astra,6539,1199,2,15500.0
octavia,103000,1598,1,20999.75
passat,161770,1968,1,24425.0
golf,199000,1595,2,5725.0
octavia,205000,1968,1,11125.0
seria-1,116000,1995,1,13975.0
c-klasa,95900,1991,2,23750.0
i30,61316,1368,2,17225.0
astra,92925,1598,1,14949.75
a4,181000,1968,1,25750.0
golf,115000,1390,2,7475.0
fiesta,160000,1242,2,3749.75
seria-1,129000,1995,1,11700.0
seria-3,222400,1995,2,4625.0
golf,203700,1598,1,9725.0
focus,143000,1498,1,11125.0
e-klasa,131655,2143,1,15999.75
seria-5,142000,2497,2,6725.0
fabia,56283,1390,2,6975.0
mondeo,68321,1995,1,29975.0
fabia,1225,999,2,18225.0
passat,259000,1968,1,9425.0
a4,168800,1984,2,9975.0
seria-5,222300,1995,1,23975.0
golf,311122,1968,1,8250.0
sportage,124000,1685,1,15900.0
passat,158102,1968,1,21225.0
qashqai,225123,1461,1,5700.0
a4,153000,1798,2,11100.0
seria-3,170000,1995,1,4975.0
fiesta,5,999,2,21150.0
i30,22200,1482,2,26225.0
golf,176013,1598,1,12725.0
astra,205000,1598,2,2975.0
astra,97752,1598,1,14975.0
astra,172000,1598,2,7475.0
corsa,123000,1229,2,4247.5
mondeo,250000,2179,1,5725.0
mondeo,117000,2000,2,14225.0
fabia,200000,1199,1,4249.75
a3,208000,1968,1,7000.0
golf,125717,1598,1,17250.0
passat,193500,1896,1,4475.0
megane,69070,1461,1,12975.0
qashqai,150000,1598,2,10725.0
seria-3,280000,1995,1,4725.0
a4,240000,2393,0,4475.0
sportage,195000,1591,2,9975.0
qashqai,75000,1197,2,16750.0
fabia,224000,1896,1,1050.0
mondeo,119465,1997,1,22224.75
qashqai,182200,1995,1,6925.0
focus,107000,1498,1,16975.0
astra,225000,1956,1,7475.0
focus,1,999,2,23625.0
a6,223632,2393,2,5725.0
megane,212000,1998,2,8100.0
a4,245000,1968,1,10925.0
a4,157030,1968,1,12224.75
leon,234000,1968,1,6225.0
astra,115983,1598,2,4375.0
fiesta,55562,1242,2,9250.0
astra,113950,1399,2,10625.0
astra,250300,1998,2,2875.0
seria-5,100500,1997,2,19500.0
a6,83000,1984,2,20250.0
fabia,45600,999,2,10375.0
megane,4,1332,2,24525.0
a4,150800,1968,1,9975.0
a4,197145,1798,2,8625.0
mondeo,161000,1997,1,7475.0
qashqai,48900,1197,2,17475.0
golf,239000,1390,0,3475.0
seria-5,245000,1991,2,1975.0
insignia,70000,1956,1,20000.0
corsa,189000,1229,2,3999.75
a4,217365,1968,1,4725.0
focus,75167,1498,1,19225.0
focus,260000,1560,1,3125.0
fiesta,96000,1084,2,10225.0
e-klasa,139000,2597,2,7475.0
a4,333333,1781,2,2775.0
octavia,266000,1595,2,1225.0
seria-1,10000,1496,1,36486.0
i30,45940,1368,0,16375.0
megane,190000,1598,2,4725.0
seria-5,149000,1997,2,17475.0
fiesta,124000,1388,2,4725.0
qashqai,96981,1197,2,17000.0
mondeo,209000,1753,1,4725.0
seria-3,204700,1995,1,13725.0
megane,129058,1598,2,12975.0
megane,227000,1598,2,2375.0
leon,237000,1595,2,3975.0
e-klasa,170000,1950,1,27675.0
octavia,111200,1798,2,14725.0
megane,92000,1461,1,15475.0
sportage,149000,1591,2,14475.0
golf,177463,1598,1,13724.75
sportage,124225,1685,1,13450.0
c-klasa,24000,1497,2,29975.0
sportage,203000,1995,1,9975.0
focus,141000,1596,2,7200.0
fabia,230000,1598,1,3700.0
corsa,7100,1199,2,15250.0
a6,147000,1984,2,8875.0
a4,24150,1968,1,28497.5
astra,32000,1598,2,7475.0
astra,58000,1600,1,13975.0
ceed,139000,1368,2,9749.75
octavia,327000,1600,2,2225.0
a3,167800,1968,1,7750.0
fiesta,41000,1084,2,10725.0
passat,238000,1968,1,9650.0
a4,209100,1968,1,4875.0
insignia,95764,1956,1,21975.0
seria-5,55000,1998,2,17975.0
seria-1,35750,1499,2,26225.0
insignia,299000,1956,1,5225.0
a3,198000,1968,1,8475.0
i30,24738,1368,2,17225.0
golf,9000,999,2,22475.0
astra,98000,1398,2,8650.0
astra,137373,1364,2,9000.0
fiesta,35100,998,2,12475.0
megane,17000,1332,2,16750.0
qashqai,199712,1598,1,14225.0
a4,154606,1968,1,12999.75
e-klasa,250000,1796,0,7475.0
astra,130000,1398,2,6750.0
leon,198000,1595,2,4249.75
insignia,236888,1364,2,8225.0
megane,40027,1598,2,16125.0
passat,97007,1984,2,32475.0
leon,247000,1968,1,3725.0
octavia,219000,1197,2,4225.0
insignia,80859,1956,1,15475.0
a3,187000,1781,0,1500.0
mondeo,192000,1596,2,7225.0
seria-3,180000,1995,2,5725.0
fiesta,57447,1242,2,6625.0
passat,194743,1968,1,10625.0
passat,296500,1968,1,4000.0
sportage,197000,1685,1,9975.0
clio,12000,999,2,12225.0
corsa,135000,998,2,1475.0
clio,150000,1149,2,6725.0
astra,500,1199,2,22750.0
fiesta,149850,1242,2,4200.0
fabia,112900,1390,2,3725.0
astra,142000,1398,2,6575.0
ceed,121989,1582,1,19225.0
insignia,173000,1598,1,16750.0
a3,195000,1798,2,6725.0
clio,118227,898,2,5975.0
focus,260148,1560,1,3200.0
clio,5399,999,2,16225.0
seria-1,69578,1499,2,15475.0
golf,123198,1390,2,6475.0
leon,14700,1498,2,19250.0
golf,139650,1598,1,12725.0
corsa,160000,1389,2,425.0
qashqai,202100,1995,1,9725.0
c-klasa,196845,1796,2,4225.0
seria-3,203000,1995,2,5450.0
sportage,167000,1975,2,7475.0
sportage,72629,1591,2,14125.0
focus,109285,1498,1,17225.0
ceed,150176,1396,1,8975.0
seria-5,115300,1995,1,29975.0
a4,91052,1968,1,28725.0
octavia,152893,1968,1,16975.0
qashqai,44600,1197,2,16750.0
clio,220000,1461,1,6500.0
corsa,155234,1398,2,4975.0
