model,mileage,vol_engine,fuel,price(usd)
20,174098,1997,2,7499.75
8,241000,2143,1,12225.0
14,168000,1956,1,11375.0
23,128000,2494,2,6225.0
9,60060,999,2,13725.0
18,237000,1984,2,2050.0
18,41038,1395,2,19725.0
23,123000,2000,1,18725.0
11,220000,1596,2,2325.0
18,204000,1595,2,4350.0
18,5,1498,2,31137.5
22,247700,1995,1,8500.0
12,158058,1390,2,6625.0
7,157000,998,2,2225.0
3,137094,1399,2,14000.0
12,311000,1896,1,2325.0
14,210000,1598,2,8475.0
20,27500,1332,2,23997.5
0,234000,1595,2,3475.0
16,315500,1870,1,1975.0
19,226000,1968,1,16975.0
0,200367,1984,2,2999.75
7,170000,1686,1,2999.75
15,55711,1395,2,16475.0
13,1,1498,2,18048.0
20,168756,1598,2,7225.0
14,101444,1598,1,21350.0
7,108010,1398,2,6875.0
0,236000,1595,2,6725.0
18,101008,1598,1,2325.0
16,151818,1598,0,4700.0
15,242000,1896,1,3375.0
1,175000,1968,1,9900.0
9,5,999,2,15350.0
24,49000,1591,2,21225.0
10,178000,1242,2,3975.0
17,99300,1596,2,9450.0
22,38700,1998,2,20475.0
12,134000,1498,2,19975.0
4,148500,1796,2,14425.0
21,277000,1995,1,6725.0
11,83200,1498,1,13725.0
18,200000,1598,1,13225.0
10,60720,1388,2,9225.0
6,102000,1461,1,5000.0
22,81587,2171,2,7500.0
10,209000,1388,0,5375.0
17,209854,1997,1,13725.0
6,150000,1149,2,875.0
2,220000,2400,2,7925.0
12,129000,1595,2,2225.0
16,5,1332,2,25646.25
12,173000,1197,2,5475.0
3,137000,1598,2,1225.0
20,142000,1995,1,9475.0
23,253000,1995,1,6475.0
10,53000,998,2,14999.75
11,166410,1498,1,11475.0
14,148000,1598,1,15225.0
7,180641,1229,2,2975.0
0,325000,1595,2,2775.0
0,192000,1595,2,3475.0
14,252000,1956,1,5750.0
17,206363,1997,1,17475.0
18,218000,1968,1,21075.0
12,1,1498,2,37502.5
18,1,1498,2,29997.5
9,155000,1390,2,4000.0
4,156566,1796,2,6000.0
10,29844,998,2,8750.0
19,163948,1984,2,5000.0
0,195737,1968,1,22601.25
15,102775,999,2,16225.0
13,60000,1368,2,14975.0
16,155500,1598,2,5875.0
6,17000,999,2,15950.0
5,208450,1591,2,4250.0
1,118000,1968,1,20500.0
6,5400,898,2,11725.0
7,204881,1488,1,625.0
12,248000,1968,1,5475.0
1,208000,1595,2,3125.0
21,285000,1995,1,4612.5
1,309000,1968,1,7250.0
22,250000,2494,2,1850.0
16,106000,1461,1,13700.0
9,11894,999,2,11375.0
13,128000,1396,2,5725.0
1,157452,1798,2,7475.0
1,169570,1968,1,10747.5
17,244000,2179,1,9250.0
19,171000,1968,1,7249.75
19,142799,1968,1,18725.0
19,306941,1896,1,3125.0
12,111000,1598,2,2475.0
24,122545,1685,1,11500.0
18,120230,1968,1,21225.0
12,108000,1598,1,9950.0
9,154500,1896,1,2499.75
14,273000,1998,2,8000.0
2,187000,2393,2,7225.0
4,228600,1796,0,3375.0
13,185000,1582,1,8225.0
4,200000,1796,2,9700.0
7,128300,1398,2,7475.0
11,245900,1560,1,6237.5
1,179000,1968,1,8475.0
19,250000,1968,1,2375.0
1,268000,1968,1,4725.0
23,303000,1995,1,13900.0
1,105000,1968,1,34975.0
6,67000,1197,2,11999.75
4,298507,1597,2,6950.0
5,124500,1591,2,9325.0
13,140105,1396,2,5000.0
0,189600,1598,2,4125.0
3,188627,1598,1,9875.25
20,207000,1598,1,14250.0
12,128760,1390,2,2625.0
12,270300,1984,2,6725.0
5,202700,1396,0,8625.0
3,238000,1998,2,3475.0
8,173855,1950,1,30675.0
16,297000,1870,1,2975.0
18,212000,1598,1,5875.0
18,140834,1598,1,14975.0
17,333400,1998,1,1499.75
18,100978,1598,1,16699.75
24,172000,1685,1,10875.0
3,173000,1686,1,2225.0
14,239850,1956,1,5350.0
1,252743,1781,2,4725.0
5,15,1591,2,32100.0
15,119450,1984,2,22475.0
11,221238,1596,2,3875.0
3,157000,1364,2,7000.0
19,111234,1395,2,15475.0
22,262000,1995,0,4612.5
22,192000,1998,2,5975.0
24,62374,1591,2,14250.0
5,5,1598,1,24104.5
19,245000,1896,1,4150.0
14,98000,1598,1,11225.0
16,245000,1598,1,6237.5
7,50000,1248,1,5449.75
22,71000,1998,2,17500.0
13,57450,1368,2,13225.0
3,71928,1364,2,5250.0
20,54696,1197,2,16750.0
21,205429,1600,2,9975.0
9,268013,1598,1,3997.5
16,145000,1598,2,4675.0
23,110000,1997,2,21250.0
14,81000,1998,2,8725.0
12,300000,1595,2,497.5
7,149876,1398,0,7475.0
1,230000,2698,1,4125.0
6,189000,1149,2,3725.0
11,26153,999,2,18125.0
1,211000,1798,2,8225.0
13,66066,1396,2,6247.5
22,207000,1995,2,7475.0
18,98000,1390,2,6475.0
18,67100,1400,2,18225.0
3,239604,1364,2,7380.0
16,113000,1598,2,4875.0
15,109000,1968,1,11425.0
2,248700,2496,1,2425.0
22,250000,2497,2,5749.75
3,308000,1598,2,2475.0
19,257000,1984,2,2725.0
19,312000,1968,1,7225.0
16,200350,1461,1,3875.0
3,128000,1364,2,9175.0
16,53249,1598,2,12875.0
14,169000,1956,1,18499.75
5,219777,1582,1,3050.0
0,212000,1595,2,4225.0
21,134000,1995,2,5425.0
0,44000,1598,1,19975.0
23,272000,1995,1,19749.75
1,260682,1781,2,4975.0
22,160000,1995,2,3225.0
11,197632,1596,0,2225.0
14,166500,1956,1,7225.0
10,155046,1596,2,11100.0
16,200000,1598,2,5725.0
0,249600,1598,2,4725.0
3,200000,1598,2,2475.0
19,127723,1968,1,26225.0
20,183000,1461,1,7225.0
11,146000,1999,2,15499.75
24,204000,1685,1,14975.0
1,294000,1968,1,7725.0
12,209782,1781,2,2975.0
12,199600,1968,1,8975.0
3,198700,1910,1,3475.0
18,170357,1968,1,16975.0
10,179256,1242,2,4725.0
6,182000,1461,1,3725.0
20,112253,1598,0,7999.75
16,237466,1461,1,6975.0
16,88000,1461,1,13475.0
5,178388,1582,1,8497.5
17,117000,2000,1,14725.0
22,223341,1995,1,8225.0
14,84000,1364,2,13725.0
21,102000,1995,2,6300.0
15,191000,1968,1,3500.0
1,334000,1968,1,6825.0
15,257000,1598,2,2475.0
12,160960,1390,2,6500.5
3,73665,1364,2,13475.0
23,147868,1995,1,19000.0
20,169000,1997,2,7225.0
17,186232,1997,1,15725.0
1,229000,1968,1,10987.5
11,198999,1596,2,4249.75
15,297225,1595,2,1475.0
3,40269,1399,2,17250.0
3,242545,1796,2,2475.0
18,158000,1598,1,9725.0
17,187000,1999,2,7475.0
16,177321,1598,2,5975.0
0,230000,1968,1,8750.0
1,126000,1968,1,6250.0
24,93600,1591,2,14225.0
7,190000,1229,2,3550.0
9,161438,1197,2,4625.0
8,200000,1950,1,37500.0
20,213000,1461,1,4975.0
18,123000,1968,1,12475.0
12,162353,1595,0,6725.0
11,107000,1498,1,16225.0
12,193000,1896,1,3725.0
1,199000,1968,1,22474.75
7,147300,999,2,7000.0
18,168000,1968,1,17225.0
4,167000,1597,2,8475.0
7,94000,1229,2,4499.75
0,14169,1498,2,33725.0
12,178000,1390,2,3725.0
16,53066,1598,2,8749.75
18,113600,1598,1,15225.0
14,251322,1956,1,7499.75
1,274918,2496,1,2225.0
1,202988,1968,1,12500.0
19,198000,1968,1,5225.0
15,250000,1968,1,4475.0
18,248000,1390,2,4975.0
19,215000,1390,2,6999.75
3,120134,1598,1,12750.0
11,145000,1498,1,10375.0
8,156500,2143,1,22300.0
11,205000,1596,2,2875.0
18,65000,1968,1,18225.0
22,209000,1995,1,5874.75
6,75111,1461,1,6500.0
1,117000,1798,2,14475.0
19,225000,1968,1,3875.0
23,217000,1995,1,14925.0
20,71309,1598,2,10000.0
16,90249,1198,2,7475.0
17,231956,1999,2,5225.0
23,261000,2497,2,6225.0
4,154000,1998,2,3475.0
3,186528,1598,2,5725.0
11,118245,1596,2,3475.0
10,168000,1388,2,4225.0
1,256000,1968,1,7475.0
22,225000,1598,2,9950.0
24,194000,1975,2,5125.0
12,159689,1598,1,14275.0
20,126000,1461,1,9225.0
3,167000,1398,2,5874.75
19,93500,1395,2,17950.0
11,110000,1498,1,12975.0
0,77857,1498,2,21225.0
20,168000,1461,1,14725.0
3,177702,1600,1,9475.0
20,66350,1197,2,18747.5
6,10,1332,2,22225.0
18,81680,1395,2,19499.75
22,201000,1998,1,4325.0
4,263859,2143,1,6475.0
17,174600,1999,2,4975.0
5,4998,1482,2,23125.0
10,63576,1242,2,6497.5
21,156238,1597,2,3975.0
24,200570,1685,1,11225.0
9,117249,1422,1,8975.0
14,196000,1956,1,8725.0
6,1800,999,0,13200.0
6,51036,1149,2,8999.75
1,95041,1968,1,34999.5
12,218000,1197,2,6450.0
13,254350,1396,0,2497.5
15,89000,1600,1,11225.0
10,82682,998,2,8475.0
10,115000,1242,2,5450.0
19,196137,1968,1,5875.0
11,202000,1560,1,3975.0
10,137650,1242,2,3975.0
14,150000,1598,1,14925.0
1,72475,1595,2,4475.0
21,171000,1596,2,3749.75
1,242000,1896,1,3000.0
5,138100,1368,0,12950.0
3,120000,1598,1,13225.0
9,173201,1198,2,2800.0
12,29000,1498,2,24872.5
14,119000,1956,1,13825.0
15,60000,1984,2,31250.0
18,113500,1968,1,17625.0
4,74300,1595,2,20750.0
7,212000,998,2,2200.0
19,158808,1968,1,26250.0
4,107135,1991,2,37499.75
0,170000,1595,2,5975.0
3,82016,1598,2,9975.0
17,274000,1997,1,5225.0
13,1,1498,2,21831.5
17,260000,1997,1,6225.0
3,164731,1598,2,6749.75
4,65000,1598,1,18475.0
17,90373,1997,1,21225.0
4,161140,2143,1,24725.0
1,186700,1968,1,14075.0
17,68800,1997,1,17725.0
19,222700,1598,1,8750.0
1,224000,2000,1,12975.0
3,62000,1598,2,7999.75
1,286000,1984,2,4000.0
1,191000,1984,2,5725.0
1,214120,1781,2,3725.0
11,225000,1753,1,1999.75
13,44500,1368,2,15725.0
6,148992,1149,2,7475.0
10,258000,1560,1,2975.0
14,63000,1598,1,16475.0
16,97651,1598,2,6475.0
12,174600,1390,2,2950.0
17,168240,2521,2,8475.0
22,295000,1995,1,4725.0
11,275800,1999,2,1975.0
2,256891,1968,1,11875.0
9,143000,1390,2,2475.0
10,170000,1560,1,4425.0
15,164000,1598,1,6975.0
11,78033,1596,2,12100.0
19,125966,1968,1,23225.0
11,75000,1596,2,12475.0
12,181000,1781,2,1975.0
22,208000,2497,2,5000.0
3,19366,1400,2,19175.0
17,187000,1798,2,2600.0
8,170000,1950,1,33725.0
18,75000,1598,1,21225.0
12,117630,1598,1,14975.0
18,222139,1595,2,2825.0
18,208100,1598,1,8975.0
11,229000,1560,1,1975.0
19,209716,1968,1,8500.0
23,299000,2497,2,4247.5
7,13382,1398,2,11500.0
5,37895,1353,2,18250.0
22,248000,1995,2,4125.0
2,113000,1968,1,22225.0
20,99000,1618,2,18975.0
21,260000,1596,2,3875.0
7,248567,1229,2,1700.0
0,213000,1968,1,4475.0
23,270071,1995,1,11875.0
10,83000,1498,1,8747.5
12,242000,1595,2,1475.0
3,68700,1598,2,6650.0
21,153407,1995,1,12975.0
16,220000,1598,0,1372.5
5,122000,1396,2,8000.0
13,183800,1582,1,4075.0
13,66796,1396,2,9225.0
16,180000,1461,1,8725.0
3,221785,1686,1,2225.0
12,301232,1896,1,2749.75
20,172000,1598,1,9950.0
1,177000,1968,1,9725.0
13,13564,1498,2,19500.0
3,120582,1598,1,11500.0
10,134350,1242,0,6225.0
12,93779,999,2,12875.0
13,76000,1396,2,5000.0
3,84800,1398,2,6737.5
12,75900,1598,2,3375.0
12,114727,1598,1,16225.0
1,76600,1984,2,15625.0
20,91000,1332,2,19950.0
22,292000,1995,1,4450.0
0,143448,1498,2,22475.0
3,6085,1399,2,20975.0
5,171000,1582,1,3225.0
10,183130,998,2,7125.0
1,321115,1968,1,3425.0
7,14200,999,2,9700.0
16,170000,1870,1,6125.0
5,4600,1580,2,33225.0
18,279000,1595,0,4050.0
10,196000,1388,2,5124.75
17,270000,1999,2,3975.0
1,234000,2393,2,3249.75
24,67000,1591,2,24975.0
0,130000,1984,2,4225.0
2,318000,1968,1,7875.0
16,119000,1197,2,8625.0
14,166000,1956,1,8725.0
0,10,999,2,32956.25
18,85255,1395,2,13974.75
17,290000,1999,0,1987.5
11,134300,999,2,8650.0
13,92000,1600,2,8747.5
3,1,1199,2,20068.25
10,142678,1299,2,1749.75
3,223854,1364,2,6225.0
3,214000,1686,1,6725.0
8,250000,1796,2,12125.0
23,249392,1995,1,7475.0
7,142340,1248,1,4625.0
17,221914,1999,2,4200.0
10,149000,1242,2,2625.0
3,183000,1364,2,7497.5
23,177600,1995,1,24975.0
8,160000,1991,2,26225.0
11,148000,1596,2,8749.75
10,184174,1242,2,5475.0
14,207000,1956,1,9725.0
1,324000,1984,2,4475.0
3,156000,1796,2,2975.0
18,129603,1968,1,19529.75
7,328000,1248,2,1125.0
19,277000,1968,1,19975.0
2,106300,1968,1,28500.0
17,165000,1997,1,15625.0
6,149000,1598,2,3749.75
16,157156,1598,2,7875.0
17,44758,1999,2,30475.0
16,194000,1598,2,5749.75
5,174975,1582,1,5000.0
17,242000,2179,1,7225.0
17,121000,1997,1,9225.0
16,178000,1998,2,3425.0
3,165000,1399,2,11499.75
14,135000,1490,2,17475.0
0,142000,1598,1,14500.0
1,208000,1968,1,6750.0
12,174853,1390,2,5975.0
18,72000,1595,2,4875.0
3,173930,1598,2,3499.75
13,121000,1582,1,7975.0
1,266550,1781,2,1999.75
7,202267,1364,0,2625.0
19,242500,1598,1,8450.0
12,133000,1984,2,10725.0
18,13,1968,1,37325.0
18,152810,1395,2,17475.0
4,211247,1796,2,3225.0
11,210118,1753,1,3725.0
21,185000,1995,2,5475.0
16,121000,1598,2,11499.75
17,179450,1999,2,7125.0
19,250000,1968,1,11247.5
11,180000,1596,2,4497.5
11,120000,998,2,11225.0
0,100000,1560,1,14975.0
4,178000,1796,2,9325.0
14,233000,1796,2,6125.0
13,162000,1396,2,5225.0
12,237000,1595,2,6225.0
18,213000,1968,1,17475.0
20,182000,1598,1,17125.0
3,41233,1598,2,11250.0
3,126000,1598,1,10212.5
7,19300,1229,2,8225.0
24,71000,1998,2,15725.0
3,3180,1399,2,14999.75
20,147000,1997,2,10650.0
3,106000,1598,2,3975.0
11,174252,1596,2,9975.0
20,77239,1598,1,17975.0
7,75408,1398,2,8250.0
18,1,1498,2,30420.0
5,92000,1582,1,10450.0
4,331928,1998,0,1375.0
9,113690,1422,1,11975.0
21,286832,1995,1,4975.0
15,217000,1598,1,6125.0
12,199000,1896,1,5125.0
23,187159,1995,1,33725.0
3,76000,1364,2,9900.0
12,77890,1395,2,23725.0
1,88000,1968,1,32475.0
18,119941,1598,1,19475.0
11,70900,1498,1,12750.0
10,28877,998,2,14225.0
23,210000,1995,1,28737.5
18,94320,1968,1,20975.0
22,289000,1995,1,4725.0
7,1,1199,2,21687.5
20,198000,1598,2,8475.0
15,235000,1598,1,8975.0
20,80000,1200,2,18475.0
8,196000,1796,2,11975.0
14,217000,1956,1,9225.0
4,276213,2148,1,2575.0
9,16633,999,2,13225.0
10,193000,1560,1,2375.0
20,106172,1197,2,18975.0
4,207000,1796,2,9237.5
6,120099,1197,2,9500.0
3,144820,1399,2,11800.0
13,137214,1396,2,7975.0
24,234194,1998,1,10725.0
17,242000,1600,1,6975.0
19,182480,1968,1,5675.0
5,104800,1591,2,14875.0
0,187500,1595,2,6200.0
17,213000,1997,1,7225.0
19,125165,1968,1,18475.0
3,220895,1598,2,5950.0
6,80050,1149,0,10500.0
3,94000,1598,2,5725.0
21,94982,1997,2,26475.0
0,41045,1395,2,22475.0
15,145443,1968,1,15625.0
3,64585,999,2,12200.0
9,35686,999,0,14475.0
1,199000,1968,1,15225.0
24,195000,1998,2,14975.0
3,178000,1598,2,3225.0
18,160000,1598,2,4725.0
21,278000,1596,2,4200.0
3,150634,1400,2,8975.0
3,238000,1400,2,3475.0
11,185000,1596,2,5350.0
22,250000,2497,2,5725.0
12,187000,1890,1,5725.0
1,234000,1968,1,8975.0
23,247000,2494,2,6225.0
22,203000,1995,1,12499.75
1,176496,1984,0,3375.0
12,225000,1598,1,6125.0
14,77001,1490,2,19975.0
12,69581,1395,2,18475.0
24,31450,1591,2,19975.0
6,191300,1149,2,1200.0
12,193510,1598,1,6225.0
1,180000,1968,1,10475.0
0,171000,1395,2,11250.0
9,225160,1197,2,3725.0
17,160461,1997,1,6334.5
20,166043,1995,1,9975.0
3,6468,1199,2,18500.0
4,234768,1796,2,3725.0
4,104000,1595,2,14975.0
11,77200,1596,0,10225.0
10,123447,1242,2,5375.0
1,258821,1984,0,5350.0
1,219233,1798,2,9249.75
24,169203,1991,1,6250.0
19,250230,1968,1,8200.0
20,165400,1997,2,7975.0
7,188000,1686,1,3249.75
21,95000,1499,2,19975.0
20,220000,1461,1,7450.0
13,77000,1396,2,9975.0
18,93932,1395,2,18725.0
19,214000,1968,1,10700.0
3,235000,1686,1,5475.0
17,240000,1997,1,12499.75
21,165000,1995,2,4975.0
11,109021,998,2,6475.0
14,260000,1956,1,4975.0
7,207000,1229,2,2075.0
20,91300,1197,2,16075.0
5,97022,1396,2,9725.0
24,178093,1975,2,5750.0
22,180000,1995,1,8450.0
10,1,999,2,21250.0
12,157200,1595,2,4700.0
22,224000,1995,1,10975.0
4,250000,1796,2,8725.0
12,10,1498,2,27652.5
11,195000,1388,2,2225.0
19,172000,1968,1,14999.75
12,77021,999,2,15650.0
11,262500,1596,2,1475.0
3,1,1199,2,20487.5
18,188852,1598,1,14475.0
23,195000,1995,1,11125.0
14,87919,1490,2,22425.0
22,202930,2497,2,5950.0
19,211100,1968,1,9725.0
12,269800,1598,1,5535.0
1,122000,1968,1,29975.0
20,23756,1332,2,23225.0
3,175000,1364,0,6750.0
16,225550,1598,2,2737.5
16,128000,1598,2,5475.0
24,98470,1998,2,17100.0
11,195000,1560,1,6000.0
15,193200,1595,2,4200.0
10,157116,1242,2,4725.0
12,170000,1595,2,3499.75
14,158000,1598,1,14637.0
22,180000,1995,1,12500.0
14,210508,1956,1,10375.0
6,56260,1461,1,11125.0
16,198000,1461,1,1725.0
19,220000,1984,2,2425.0
11,150000,999,2,8725.0
1,178400,2000,1,22975.0
14,31868,1598,2,29212.5
18,133070,1598,1,16975.0
3,190000,1796,2,2925.0
15,203000,1598,2,1975.0
6,109000,1149,2,3625.0
20,182000,2000,1,7475.0
16,113000,1197,2,7497.5
12,35003,1395,2,19975.0
22,196035,1895,2,2999.75
15,92000,1968,1,18750.0
12,132108,1390,2,1475.0
24,195786,1991,1,3975.0
8,331000,2199,2,4225.0
3,168427,1598,2,5725.0
18,278787,1896,1,3250.0
3,57256,1399,2,17075.0
18,1,1498,2,31092.5
7,206000,998,2,1225.0
23,235000,1995,1,11475.0
16,76995,1598,2,14675.0
21,196000,1597,2,4975.0
1,194000,1968,1,12225.0
14,57300,1490,2,16225.0
2,99000,1968,1,32000.0
11,235000,1596,2,1625.0
1,196727,1968,1,18975.0
0,271000,1968,1,4550.0
11,46168,999,2,13725.0
18,45802,1984,2,21975.0
13,100697,1396,2,5475.0
12,310300,1896,1,3725.0
5,199600,1396,2,3475.0
16,47787,1197,2,11975.0
12,152785,1598,1,14475.0
1,128375,1968,1,29975.0
12,110320,1598,1,15975.0
9,215401,1390,2,1075.0
10,85000,1242,0,6875.0
17,312500,2521,2,6625.0
15,199000,1798,2,4247.5
10,11300,1499,2,26000.0
12,259872,1896,1,4225.0
19,208000,1896,1,4225.0
3,45700,1400,2,15725.0
21,147439,1598,2,16375.0
7,130390,998,2,1800.0
16,171000,1390,2,737.5
14,139030,1956,1,13750.0
12,202000,1595,0,4075.0
1,299700,1968,1,6700.0
14,266000,1956,1,6225.0
11,256000,1596,0,4475.0
24,128000,1591,2,16500.0
1,198723,1798,2,9725.0
9,179190,1197,2,7600.0
3,203980,1686,1,6150.0
9,151778,999,0,9625.0
4,181000,1796,2,4997.5
8,53000,1991,2,29975.0
1,272000,1968,1,4722.0
15,44298,1395,2,18500.0
20,59720,1197,2,12225.0
0,161000,1598,1,7499.75
22,170000,1995,2,7000.0
9,79595,999,2,11975.0
22,125000,1596,2,2225.0
2,249490,2393,2,4800.0
16,118000,1598,1,17000.0
15,144760,1984,2,11475.0
3,208000,1598,1,11250.0
14,43500,1490,2,33212.25
11,187000,1798,2,3075.0
17,234000,2179,1,6125.0
0,198050,1595,2,6000.0
13,64000,1368,2,13875.0
17,285121,2495,2,1600.0
22,268000,2171,2,3750.0
24,266000,1975,2,4625.0
23,205666,1995,1,10987.5
19,206800,1968,1,18000.0
1,70525,1968,1,28625.0
19,301605,1968,1,7350.0
18,69000,1498,2,20750.0
3,262500,1686,1,3125.0
4,159500,2143,1,22499.75
18,159000,1968,1,16975.0
12,304200,1598,1,3975.0
17,249000,1997,1,4475.0
18,107213,1498,2,19475.0
12,250000,1968,1,8975.0
2,289500,2393,2,2250.0
18,177000,1968,1,15725.0
6,129000,1149,0,8975.0
3,10,1496,1,28475.0
6,3566,898,2,11875.0
6,220000,1149,2,999.75
11,195000,1388,2,3725.0
9,5,999,2,16750.0
6,60000,1149,2,7499.75
3,140660,1598,2,7225.0
18,325000,1896,1,4625.0
20,83000,1197,2,14925.0
17,199999,1997,1,11722.5
23,192000,1995,1,13475.0
17,225000,1997,1,5375.0
19,280098,1968,1,8500.0
24,252000,1975,2,4475.0
11,253971,1600,2,625.0
3,162372,1364,2,8475.0
18,100000,1598,1,16249.75
7,75000,1398,2,9725.0
0,249000,1900,1,2975.0
6,5,999,2,16800.0
11,65000,1498,1,19725.0
9,226000,1198,2,3200.0
21,160000,1995,1,9249.75
13,206000,1582,1,3225.0
23,286000,1995,1,12975.0
4,257200,2143,1,13125.0
18,191000,1595,2,6999.75
7,64100,1229,2,8225.0
8,325015,2148,1,3725.0
21,240578,1995,2,3125.0
3,204000,1686,1,3500.0
3,25721,1199,2,16624.75
1,164000,1968,1,9875.0
17,143000,2261,2,6225.0
10,192000,1242,2,3700.0
23,273793,1995,1,5200.0
1,271500,1968,1,5950.0
3,128000,1598,1,11225.0
20,79000,1197,2,21200.0
11,166000,1988,2,625.0
15,188000,1781,2,2249.75
24,85700,1591,2,15250.0
1,33653,1984,2,37475.0
23,129100,1995,2,31975.0
11,100600,1600,0,11075.0
9,249000,1422,1,3175.0
1,121700,1798,2,9975.0
23,149645,1995,1,32474.75
15,202700,1598,1,5975.0
3,149200,1399,2,9974.75
17,200000,1753,1,4975.0
5,166000,1591,2,9225.0
5,23924,1353,2,19999.75
15,99000,1200,2,9225.0
11,214800,1560,1,6225.0
21,245000,1995,2,5725.0
19,198655,1595,2,6350.0
6,164980,1149,2,2875.0
1,205500,1900,1,5225.0
19,57000,1968,1,29497.5
1,205123,1968,1,16725.0
17,155372,1596,2,8000.0
24,204000,1591,2,9975.0
18,180771,1798,2,7875.0
13,121000,1396,2,5475.0
12,13050,999,2,23725.0
17,19453,1497,2,29750.0
11,197484,1600,2,2925.0
17,297000,1998,1,1575.0
10,148723,1299,2,1775.0
3,169000,1364,2,8499.75
19,58000,1968,1,20725.0
6,76000,1149,2,4475.0
7,93987,1398,0,10000.0
18,149955,1968,1,15450.0
19,30000,1598,1,34975.0
15,172000,1595,0,2425.0
12,182154,1390,2,4749.75
1,187000,1968,1,6750.0
7,45000,1398,2,2725.0
11,177000,1596,2,6925.0
0,191102,1598,1,19475.0
3,120799,1598,1,13225.0
7,97500,1398,0,8725.0
13,75000,1400,2,9249.75
19,108000,1968,1,28750.0
14,123545,1956,1,13125.0
7,53600,1229,0,6475.0
0,200123,1595,2,4350.0
9,204124,1198,2,1975.0
13,232000,1591,2,8350.0
16,193523,1461,1,4125.0
0,38800,1498,2,27475.0
19,129000,1798,2,6725.0
11,5,999,2,22250.0
12,72000,1598,1,10975.0
19,102047,1968,1,18975.0
3,161500,1598,2,7875.0
20,220000,1997,2,6825.0
15,66694,1498,2,18725.0
11,172977,1498,1,9975.0
20,230000,1997,2,7225.0
22,58500,1995,1,23749.75
4,240000,1796,2,6900.0
1,224368,1781,0,2625.0
22,76200,1995,1,36750.0
15,146013,1984,2,6250.0
11,136866,1498,1,10725.0
12,146033,1598,1,15725.0
20,160400,1598,2,5997.5
13,131000,1396,2,5175.0
21,147500,1599,2,4975.0
0,126150,1598,1,13625.0
6,280000,1461,1,2736.75
11,224000,1560,1,1725.0
17,138000,1997,1,19975.0
20,62690,1618,2,18725.0
11,84400,1999,2,12100.0
1,296000,1896,1,3450.0
23,162000,1991,2,2975.0
12,187700,1390,2,6725.0
13,225000,1582,1,4975.0
22,99000,1995,1,21225.0
0,170000,1197,2,7125.0
2,230000,2698,1,7425.0
11,151000,1997,1,14350.0
3,91100,1598,1,13125.0
12,1700,1498,2,32000.0
20,180000,1598,2,10625.0
2,221000,1984,2,4249.75
19,214869,1968,1,5750.0
3,133000,1598,2,9975.0
22,316000,1995,2,4000.0
11,1,999,2,22150.0
12,190000,1598,2,3450.0
16,65000,1998,2,11475.0
6,244181,1461,1,2999.75
17,66317,1997,1,15475.0
24,5,1591,2,30950.0
4,160000,1598,1,21725.0
6,120000,1149,2,4075.0
9,142000,999,0,10225.0
11,106030,999,2,10975.0
1,136000,1781,2,7475.0
18,203000,1798,2,17475.0
13,53000,1368,2,15975.0
14,305000,1956,1,6625.0
22,267000,2000,1,7487.5
3,168000,1598,2,5749.75
14,165923,1598,1,15750.0
7,160563,973,2,850.0
10,64279,1388,2,2925.0
3,222900,1598,2,2362.5
12,224000,1598,1,6625.0
3,224000,1598,2,3875.0
3,129000,1364,0,9875.0
20,130000,1461,1,11475.0
2,225000,1968,1,15725.0
15,72000,1798,2,14975.0
18,169000,1598,1,13725.0
0,199000,1600,1,10450.0
18,136000,1968,1,17475.0
0,161000,1968,1,12225.0
11,175111,1560,1,6200.0
4,250000,2148,1,2222.0
12,81190,1598,1,18725.0
14,210000,1800,2,6225.0
21,13000,1499,2,34906.5
6,188000,1598,2,3725.0
1,242000,1968,1,7125.0
10,72715,998,2,9475.0
1,215323,1968,1,10125.0
22,194715,1796,2,1375.0
1,218000,1781,2,1475.0
0,300005,1968,1,3500.0
24,17974,1591,2,20875.0
20,14,1332,2,30212.5
13,141543,1396,2,4975.0
19,93139,1798,2,19725.0
7,140223,1229,2,4450.0
14,171269,1956,1,8225.0
13,141000,1396,2,8475.0
5,195000,1591,2,9250.0
1,204943,1968,1,4750.0
17,147037,1997,1,15000.25
9,139979,999,2,8225.5
9,149522,1198,2,1412.5
6,86512,1390,2,1424.75
18,133000,1598,1,15475.0
8,228236,1796,2,6725.0
9,90000,1198,2,2475.0
17,251230,1999,0,4725.0
17,107000,1795,2,2475.0
7,230000,1248,1,1475.0
11,170000,998,2,6725.0
11,123000,998,2,6875.0
6,7,999,2,18350.0
1,153000,1595,2,5475.0
20,158000,1461,1,10225.0
20,81102,1618,2,21000.0
9,36630,999,2,12975.0
11,250000,1388,2,1049.75
21,155000,1599,2,4375.0
12,189000,1400,2,3475.0
12,236789,1595,2,3225.0
1,85000,1968,1,22250.0
4,198545,1796,2,7225.0
22,180500,1499,2,17475.0
17,128000,1596,2,7450.0
12,108030,1395,2,17475.0
18,32200,1498,2,22750.0
18,286514,1598,1,4750.0
9,105305,999,2,11225.0
17,186720,1597,2,5750.0
1,199000,1798,2,7875.0
14,189000,1598,2,5225.0
10,8045,998,2,16975.0
3,96000,1598,1,10975.0
6,79000,1461,1,10975.0
14,289000,1956,1,7225.0
14,72145,1956,1,12000.25
21,135500,1596,2,4725.0
19,157359,1798,2,17450.0
20,222212,1598,1,8875.0
19,142085,1968,1,24975.0
